,budget,genres,homepage,id,keywords,original_language,Title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,Rating
585,700000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.youaredope.com/,308639,"[{""id"": 387, ""name"": ""california""}, {""id"": 898, ""name"": ""hip-hop""}, {""id"": 2463, ""name"": ""harvard university""}, {""id"": 5800, ""name"": ""geek""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 33910, ""name"": ""high school student""}]",en,Dope,"Malcolm is carefully surviving life in a tough neighborhood in Los Angeles while juggling college applications, academic interviews, and the SAT. A chance invitation to an underground party leads him into an adventure that could allow him to go from being a geek, to being dope, to ultimately being himself.",29.761163,"[{""name"": ""Forest Whitaker's Significant Productions"", ""id"": 14638}, {""name"": ""Revolt Films"", ""id"": 15495}, {""name"": ""IamOTHER Entertainment"", ""id"": 58445}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-06-19,17986781,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's hard out here for a geek.,Dope,7.2,691,7.3
586,7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://kevin.oscilloscope.net/,71859,"[{""id"": 14632, ""name"": ""suburb""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 17987, ""name"": ""killing spree""}, {""id"": 17989, ""name"": ""prison visit""}, {""id"": 17990, ""name"": ""guinea pig""}, {""id"": 17992, ""name"": ""broken arm""}, {""id"": 17993, ""name"": ""potty training""}, {""id"": 187056, ""name"": ""woman director""}]",en,We Need to Talk About Kevin,"The mother of a teenage sociopath who went on a high-school killing spree recalls her son's deranged behavior during childhood, as she deals with her grief.",21.276864,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Oscilloscope Laboratories"", ""id"": 4748}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-09-28,6038942,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,We Need to Talk About Kevin,7.4,677,7.5
587,6800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.sonyclassics.com/incendies/,46738,"[{""id"": 378, ""name"": ""prison""}, {""id"": 539, ""name"": ""middle east""}, {""id"": 570, ""name"": ""rape""}, {""id"": 789, ""name"": ""muslim""}, {""id"": 1550, ""name"": ""militia""}, {""id"": 2297, ""name"": ""interpreter""}, {""id"": 5153, ""name"": ""son""}, {""id"": 5950, ""name"": ""christian""}, {""id"": 6783, ""name"": ""orphanage""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 14546, ""name"": ""massacre""}, {""id"": 14547, ""name"": ""checkpoint""}, {""id"": 14548, ""name"": ""political assassination""}, {""id"": 15016, ""name"": ""twins""}, {""id"": 41351, ""name"": ""will""}]",fr,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",21.285206,"[{""name"": ""TS Productions"", ""id"": 313}, {""name"": ""Micro scope"", ""id"": 7272}, {""name"": ""Phi Group"", ""id"": 7273}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2010-09-04,7103838,130.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The search began at the opening of their mother's will.,Incendies,7.9,479,8.2
588,6500000,"[{""id"": 27, ""name"": ""Horror""}]",http://annabellemovie.com/,250546,"[{""id"": 9675, ""name"": ""prequel""}, {""id"": 9707, ""name"": ""evil doll""}, {""id"": 10603, ""name"": ""killer doll""}, {""id"": 15285, ""name"": ""spin off""}, {""id"": 33630, ""name"": ""doll""}, {""id"": 161261, ""name"": ""demonic possession""}, {""id"": 180691, ""name"": ""killer toys""}, {""id"": 187065, ""name"": ""toy comes to life""}]",en,Annabelle,"John Form has found the perfect gift for his expectant wife, Mia - a beautiful, rare vintage doll in a pure white wedding dress. But Mia's delight with Annabelle doesn't last long. On one horrific night, their home is invaded by members of a satanic cult, who violently attack the couple. Spilled blood and terror are not all they leave behind. The cultists have conjured an entity so malevolent that nothing they did will compare to the sinister conduit to the damned that is now... Annabelle.",60.225218999999996,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""The Safran Company"", ""id"": 11565}, {""name"": ""Evergreen Media Group"", ""id"": 31375}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-10-02,255273813,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Before the Conjuring, there was Annabelle.",Annabelle,5.6,1517,5.4
589,6500000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.foxsearchlight.com/shame/,76025,"[{""id"": 445, ""name"": ""pornography""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 5906, ""name"": ""sex addiction""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 14886, ""name"": ""thirty something""}, {""id"": 166770, ""name"": ""sex addict""}]",en,Shame,"Brandon is a New Yorker who shuns intimacy with women but feeds his desires with a compulsive addiction to sex. When his wayward younger sister moves into his apartment stirring memories of their shared painful past, Brandon's insular life spirals out of control.",40.688426,"[{""name"": ""HanWay Films"", ""id"": 2395}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""See-Saw Films"", ""id"": 7217}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Lipsync Productions"", ""id"": 9987}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-10-02,17693675,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Shame,7.0,875,7.2
590,6000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,138697,"[{""id"": 445, ""name"": ""pornography""}, {""id"": 572, ""name"": ""sex""}, {""id"": 5906, ""name"": ""sex addiction""}, {""id"": 10556, ""name"": ""male female relationship""}, {""id"": 18314, ""name"": ""internet porn""}, {""id"": 33432, ""name"": ""male masturbation""}, {""id"": 33451, ""name"": ""masturbation""}]",en,Don Jon,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",33.296684,"[{""name"": ""Voltage Pictures"", ""id"": 10255}, {""name"": ""Ram Bergman Productions"", ""id"": 11092}, {""name"": ""HitRecord Films"", ""id"": 14578}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-07-26,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Everyone loves a happy ending.,Don Jon,5.9,1671,6.6
591,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,11889,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 4193, ""name"": ""retiree""}, {""id"": 4995, ""name"": ""aging""}, {""id"": 5903, ""name"": ""alzheimer""}, {""id"": 7094, ""name"": ""pflegen""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10818, ""name"": ""author""}, {""id"": 154785, ""name"": ""short-term memory""}, {""id"": 163132, ""name"": ""photographic memory""}]",en,Iris,"True story of the lifelong romance between novelist Iris Murdoch and her husband John Bayley, from their student days through her battle with Alzheimer's disease.",2.714043,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Intermedia Films"", ""id"": 763}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2001-12-14,0,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Iris,6.2,47,6.1
592,15000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",http://www.10cloverfieldlane.com/,333371,"[{""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2321, ""name"": ""bunker""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 9866, ""name"": ""basement""}, {""id"": 10833, ""name"": ""survivalist""}, {""id"": 12332, ""name"": ""apocalypse""}, {""id"": 13063, ""name"": ""car accident""}, {""id"": 15381, ""name"": ""captive""}]",en,10 Cloverfield Lane,"After a car accident, Michelle awakens to find herself in a mysterious bunker with two men named Howard and Emmett. Howard offers her a pair of crutches to help her remain mobile with her leg injury sustained from the car crash and tells her to ""get good on those"" before leaving the bunker. She has been given the information that there has been an alien attack and the outside world is poisoned. However, Howard and Emmett's intentions soon become questionable and Michelle is faced with a question: Is it better in here or out there?",53.698682999999996,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Bad Robot"", ""id"": 11461}, {""name"": ""Spectrum Effects"", ""id"": 78177}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-03-10,108286421,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Monsters come in many forms.,10 Cloverfield Lane,6.8,2468,7.2
593,4900000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.lightsoutmovie.com/,345911,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 3762, ""name"": ""darkness""}, {""id"": 9866, ""name"": ""basement""}, {""id"": 156866, ""name"": ""based on short story""}, {""id"": 161812, ""name"": ""fear of the dark""}, {""id"": 162846, ""name"": ""ghost""}]",en,Lights Out,"When Rebecca left home, she thought she left her childhood fears behind. Growing up, she was never really sure of what was and wasn’t real when the lights went out…and now her little brother, Martin, is experiencing the same unexplained and terrifying events that had once tested her sanity and threatened her safety. A frightening entity with a mysterious attachment to their mother, Sophie, has reemerged.",48.170508,"[{""name"": ""New Line Productions"", ""id"": 8781}, {""name"": ""Matter Productions"", ""id"": 13554}, {""name"": ""Atomic Monster"", ""id"": 76907}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-07-21,44107032,81.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Lights Out,6.3,1129,6.4
594,5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,152532,"[{""id"": 515, ""name"": ""women""}, {""id"": 740, ""name"": ""aids""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9766, ""name"": ""hiv""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 208289, ""name"": ""1980s""}]",en,Dallas Buyers Club,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",59.454473,"[{""name"": ""Universal Studios"", ""id"": 13}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Voltage Pictures"", ""id"": 10255}, {""name"": ""Truth Entertainment"", ""id"": 19631}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-09-07,55198285,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,Sometimes it takes a hustler to change the world,Dallas Buyers Club,7.9,2886,8.0
595,5000000,"[{""id"": 27, ""name"": ""Horror""}]",,157547,"[{""id"": 3298, ""name"": ""hallucination""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 46951, ""name"": ""mirror""}, {""id"": 161198, ""name"": ""skepticism""}, {""id"": 162846, ""name"": ""ghost""}]",en,Oculus,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,35.871248,"[{""name"": ""Intrepid Pictures"", ""id"": 1224}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""WWE Studios"", ""id"": 10339}, {""name"": ""MICA Entertainment"", ""id"": 24510}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-09-08,44030246,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You see what it wants you to see,Oculus,6.3,1050,6.5
596,5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",http://www.springbreakersmovie.com/,122081,"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 572, ""name"": ""sex""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 8508, ""name"": ""party""}, {""id"": 11130, ""name"": ""art house""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 158054, ""name"": ""spring break""}, {""id"": 206298, ""name"": ""young adult""}]",en,Spring Breakers,"After four college girls rob a restaurant to fund their spring break in Florida, they get entangled with a weird dude with his own criminal agenda.",62.554173,"[{""name"": ""RabbitBandini Productions"", ""id"": 8924}, {""name"": ""Division Films"", ""id"": 14036}, {""name"": ""Pop Films"", ""id"": 14531}, {""name"": ""Radar Pictures"", ""id"": 14718}, {""name"": ""Muse Productions"", ""id"": 15231}, {""name"": ""MJZ"", ""id"": 17719}, {""name"": ""O' Salvation"", ""id"": 26676}, {""name"": ""Iconoclast"", ""id"": 78780}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-01-24,31724284,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A little sun can bring out your dark side.,Spring Breakers,5.0,1551,5.3
597,5000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,192141,"[{""id"": 612, ""name"": ""hotel""}, {""id"": 2020, ""name"": ""revolution""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 5721, ""name"": ""engineer""}, {""id"": 9610, ""name"": ""coup""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 11196, ""name"": ""rebellion""}, {""id"": 13129, ""name"": ""execution""}, {""id"": 14638, ""name"": ""american""}, {""id"": 18035, ""name"": ""family""}, {""id"": 34061, ""name"": ""american abroad""}, {""id"": 185815, ""name"": ""u.s. embassy""}, {""id"": 197619, ""name"": ""foreign""}]",en,No Escape,"In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed.",38.006982,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Living Films"", ""id"": 2877}, {""name"": ""Brothers Dowdle Productions"", ""id"": 66930}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-08-26,54418872,103.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",Released,No rescue. No refuge.,No Escape,6.7,777,6.8
598,5000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",http://www.sonyclassics.com/moon/,17431,"[{""id"": 305, ""name"": ""moon""}, {""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 402, ""name"": ""clone""}, {""id"": 1533, ""name"": ""isolation""}, {""id"": 2964, ""name"": ""future""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9882, ""name"": ""space""}, {""id"": 11628, ""name"": ""cloning""}, {""id"": 12185, ""name"": ""moon base""}]",en,Moon,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he wakens to find that he is not alone.",46.114184,"[{""name"": ""Liberty Films UK"", ""id"": 3316}, {""name"": ""Lunar Industries"", ""id"": 3317}, {""name"": ""Xingu Films"", ""id"": 3318}, {""name"": ""Limelight Fund"", ""id"": 12018}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2009-06-12,9760104,97.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The last place you'd ever expect to find yourself.,Moon,7.6,1794,7.9
599,5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",http://greenroom-movie.com/,313922,"[{""id"": 379, ""name"": ""skinhead""}, {""id"": 2671, ""name"": ""heroin""}, {""id"": 6027, ""name"": ""music""}, {""id"": 9665, ""name"": ""cover-up""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10798, ""name"": ""duct tape""}, {""id"": 11105, ""name"": ""swastika""}, {""id"": 12341, ""name"": ""pitbull""}, {""id"": 15155, ""name"": ""witness to murder""}, {""id"": 157470, ""name"": ""meat cleaver""}, {""id"": 157532, ""name"": ""bitten in the neck""}, {""id"": 159949, ""name"": ""neo nazi""}, {""id"": 173919, ""name"": ""punk band""}, {""id"": 180179, ""name"": ""fire extinguisher""}, {""id"": 210012, ""name"": ""mumblegore""}, {""id"": 212424, ""name"": ""killer dog""}, {""id"": 221615, ""name"": ""mauling""}, {""id"": 226907, ""name"": ""box cutter""}, {""id"": 226930, ""name"": ""feedback""}, {""id"": 226931, ""name"": ""mic stand""}]",en,Green Room,A young punk rock band find themselves trapped in a secluded venue after stumbling upon a horrific act of violence.,30.001023999999997,"[{""name"": ""Film Science"", ""id"": 1976}, {""name"": ""Broad Green Pictures"", ""id"": 49389}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-04-15,3220371,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One way in. No way out.,Green Room,6.7,683,7.0
